suburb,postcode,latitude,longitude,isNewDevelopment,bathrooms,bedrooms,carspaces,propertyTypes,status,channel,price_per_week,time_to_nearest_train_station(min),distance_to_nearest_train_station(km),distance_to_nearest_school(km),time_to_nearest_school(min)
Point Cook,3030,-37.90841899999999,144.7242229,False,2,4,2,house,live,residential,560.0,10.03,6.26,1.21,2.26
Preston,3072,-37.74234260000001,145.0026697,False,1,2,1,townhouse,live,residential,630.0,1.63,0.58,0.36,1.11
Cheltenham,3192,-37.9611208,145.0594701,False,1,1,1,apartmentUnitFlat,live,residential,330.0,3.55,1.04,0.68,2.75
Brighton East,3187,-37.9098627,145.0109345,False,1,3,1,house,live,residential,820.0,4.58,1.81,1.44,3.66
Mill Park,3082,-37.676936,145.0693658,False,3,1,2,house,live,residential,210.0,9.84,4.8,0.48,1.96
Truganina,3029,-37.7712473,144.6909391,False,2,4,2,house,live,residential,520.0,12.97,8.85,7.28,12.4
Elsternwick,3185,-37.878881,145.0127542,False,2,2,1,apartmentUnitFlat,live,residential,630.0,3.64,1.66,0.19,0.42
Newport,3015,-37.8422457,144.8745069,False,1,1,1,apartmentUnitFlat,live,residential,390.0,2.86,1.48,0.99,1.64
South Melbourne,3205,-37.831709,144.968111,False,2,3,2,apartmentUnitFlat,live,residential,875.0,4.19,2.07,1.06,2.88
Keysborough,3173,-37.98613020000001,145.1620717,False,2,4,2,house,live,residential,650.0,7.14,3.69,0.64,1.63
North Melbourne,3051,-37.8050873,144.9577694,False,1,1,1,apartmentUnitFlat,live,residential,515.0,2.69,1.14,0.35,0.96
Manor Lakes,3024,-37.8633386,144.5843147,False,2,4,2,house,live,residential,550.0,7.82,3.97,0.61,1.64
Wallan,3756,-37.4204171,144.9615062,False,2,3,2,house,live,residential,460.0,8.91,5.13,2.61,4.64
Melbourne,3000,-37.8138136,144.9520272,False,1,1,0,apartmentUnitFlat,live,residential,520.0,2.01,0.88,0.46,1.54
Hawthorn,3122,-37.8282748,145.0287058,False,1,1,1,apartmentUnitFlat,live,residential,375.0,2.99,1.62,0.4,0.85
Melbourne,3000,-37.8183759,144.9554361,False,1,1,0,apartmentUnitFlat,live,residential,600.0,2.77,1.21,1.04,2.52
Caulfield,3162,-37.88615730000001,145.0171917,False,1,2,1,apartmentUnitFlat,live,residential,625.0,2.22,1.49,0.45,1.1
Keysborough,3173,-38.0011938,145.1665256,False,2,4,2,house,live,residential,730.0,8.48,5.67,1.58,2.52
Wollert,3750,-37.5940741,144.9950226,False,2,3,1,house,live,residential,550.0,14.31,8.86,0.55,2.22
Chadstone,3148,-37.8776457,145.1033155,False,1,3,1,house,live,residential,650.0,2.2,1.43,0.44,1.55
Armstrong Creek,3217,-38.2233745,144.3634414,False,2,3,1,house,live,residential,480.0,7.61,4.47,1.19,2.47
Bundoora,3083,-37.6784129,145.0520715,False,3,5,2,house,live,residential,780.0,7.42,4.18,1.63,3.68
West Footscray,3012,-37.7972125,144.8642176,False,1,2,1,townhouse,live,residential,600.0,1.33,0.44,1.47,3.17
California Gully,3556,-36.7235138,144.2695488,False,1,4,2,house,live,residential,520.0,5.62,2.73,1.22,2.98
Chadstone,3148,-37.885578,145.095834,False,2,3,1,apartmentUnitFlat,live,residential,635.0,4.58,1.87,1.31,2.68
Shepparton,3630,-36.3903614,145.4103386,False,1,3,3,house,live,residential,495.0,2.0,1.11,0.54,0.9
Werribee,3030,-37.9247853,144.6410882,False,2,4,2,house,live,residential,520.0,7.91,4.6,0.61,2.08
Harkness,3337,-37.65405060000001,144.5658396,False,2,4,2,house,live,residential,460.0,15.46,7.5,4.46,7.67
Manor Lakes,3024,-37.8730024,144.6008601,False,2,3,2,house,live,residential,490.0,3.84,1.67,0.29,0.98
Wollert,3750,-37.6156994,145.0371067,False,2,3,1,townhouse,live,residential,490.0,14.32,9.98,1.11,4.33
Tarneit,3029,-37.8146366,144.6869177,False,2,4,2,house,live,residential,550.0,6.35,3.5,1.96,4.78
Harkness,3337,-37.6653608,144.5351875,False,2,4,2,house,live,residential,520.0,11.86,8.38,0.78,2.47
Hawthorn East,3123,-37.8259,145.0469896,False,1,2,1,townhouse,live,residential,575.0,1.58,0.69,0.78,1.35
Southbank,3006,-37.822919,144.9658944,False,2,3,1,apartmentUnitFlat,live,residential,995.0,2.75,0.98,0.81,2.4
Lucas,3350,-37.5435056,143.7779887,False,2,4,2,house,live,residential,430.0,11.82,7.07,0.75,2.37
Seaford,3198,-38.1122257,145.1294075,False,1,3,1,house,live,residential,555.0,2.31,1.07,1.2,2.58
St Kilda,3182,-37.8681776,144.9822441,False,1,2,0,apartmentUnitFlat,live,residential,595.0,3.2,1.22,0.87,2.19
Rowville,3178,-37.9216137,145.2308956,False,2,2,1,townhouse,live,residential,600.0,14.18,10.18,0.71,2.83
Wallan,3756,-37.421948,145.002123,False,2,4,2,house,live,residential,460.0,2.73,0.93,0.43,1.64
Abbotsford,3067,-37.8109899,145.0067059,False,2,2,1,apartmentUnitFlat,live,residential,680.0,2.5,1.33,0.6,1.52
Craigieburn,3064,-37.585637,144.9019871,False,2,4,2,house,live,residential,600.0,8.33,4.95,0.96,2.24
Melbourne,3000,-37.8095025,144.9566681,False,1,2,0,apartmentUnitFlat,live,residential,550.0,0.96,0.44,0.65,1.45
Frankston North,3200,-38.1251841,145.1508306,False,1,3,2,house,live,residential,420.0,6.23,2.4,0.41,1.17
Bacchus Marsh,3340,-37.6619258,144.4221196,False,2,3,1,townhouse,live,residential,410.0,7.34,4.29,0.92,1.87
Epsom,3551,-36.7112328,144.3104539,False,1,3,1,house,live,residential,460.0,8.56,2.67,1.86,6.72
Surrey Hills,3127,-37.82978019999999,145.1039083,False,1,2,2,apartmentUnitFlat,live,residential,565.0,3.95,2.11,1.09,2.18
Mount Waverley,3149,-37.8855463,145.1155881,False,2,3,2,house,live,residential,720.0,3.84,2.15,1.22,2.67
Ringwood,3134,-37.8247837,145.2213248,False,2,5,2,house,live,residential,750.0,2.58,1.59,2.01,3.63
Frankston North,3200,-38.1200698,145.160686,False,1,3,0,house,live,residential,580.0,7.74,3.11,0.59,1.12
Newington,3350,-37.5645299,143.8329226,False,2,2,2,house,live,residential,385.0,6.37,3.19,0.27,0.98
Bell Park,3215,-38.1122556,144.3424322,False,1,3,2,house,live,residential,470.0,4.96,2.63,0.48,1.11
Chadstone,3148,-37.8781544,145.1070042,False,1,2,1,house,live,residential,520.0,1.66,1.08,1.14,1.64
Tarneit,3029,-37.8544486,144.6671387,False,2,3,2,house,live,residential,500.0,9.27,5.04,0.03,0.08
Melbourne,3000,-37.8112667,144.9592612,False,2,2,0,apartmentUnitFlat,live,residential,925.0,0.98,0.4,0.6,1.47
South Yarra,3141,-37.8368392,144.9974584,False,1,1,1,apartmentUnitFlat,live,residential,500.0,2.14,0.8,0.08,0.24
Armstrong Creek,3217,-38.2452857,144.3789962,False,2,3,1,house,live,residential,480.0,10.74,6.7,2.22,4.4
Mambourin,3024,-37.8932145,144.5892345,False,2,4,2,house,live,residential,530.0,8.34,5.01,2.74,4.82
Officer,3809,-38.071444,145.3960198,False,2,4,2,house,live,residential,620.0,5.16,1.95,1.06,4.14
Melbourne,3000,-37.8139559,144.9556588,False,2,3,1,apartmentUnitFlat,live,residential,1250.0,1.0,0.43,0.44,1.18
Melbourne,3000,-37.8081542,144.9695394,False,2,2,0,apartmentUnitFlat,live,residential,1200.0,1.64,0.76,0.46,0.99
Travancore,3032,-37.7847945,144.9386461,False,1,2,1,apartmentUnitFlat,live,residential,550.0,2.1,0.53,0.59,1.59
Southbank,3006,-37.8245558,144.963211,False,1,2,1,apartmentUnitFlat,live,residential,620.0,3.81,1.36,0.7,1.8
Cowes,3922,-38.4610461,145.205871,False,2,3,2,house,live,residential,480.0,92.54,110.2,3.99,4.58
Rockbank,3335,-37.74268920000001,144.6594879,False,3,5,2,house,live,residential,600.0,4.68,2.26,2.72,6.0
Black Rock,3193,-37.9749047,145.0180024,False,2,3,2,townhouse,live,residential,850.0,5.66,3.54,0.63,1.24
Redan,3350,-37.5758383,143.8419671,False,1,3,1,house,live,residential,395.0,6.23,2.96,0.56,1.66
Kilsyth,3137,-37.8016319,145.3179145,False,2,3,2,townhouse,live,residential,650.0,4.88,2.88,0.43,1.36
Elwood,3184,-37.8811019,144.9800915,False,1,1,1,apartmentUnitFlat,live,residential,450.0,4.77,2.02,0.4,1.09
Abbotsford,3067,-37.8089439,144.9963909,False,1,1,1,apartmentUnitFlat,live,residential,415.0,1.45,0.51,0.49,1.22
St Albans Park,3219,-38.1838212,144.3918653,False,2,3,1,house,live,residential,490.0,8.15,5.58,1.73,2.79
Keysborough,3173,-38.0107087,145.1605754,False,2,3,1,house,live,residential,690.0,10.49,7.01,0.41,0.9
Docklands,3008,-37.81837549999999,144.9468886,False,1,2,1,apartmentUnitFlat,live,residential,750.0,1.14,0.46,1.15,2.95
South Yarra,3141,-37.8382468,144.9940096,False,1,2,1,apartmentUnitFlat,live,residential,700.0,1.85,0.62,0.98,2.58
Broadmeadows,3047,-37.6894649,144.9282643,False,1,2,0,house,live,residential,435.0,3.73,1.78,0.49,1.95
Golden Point,3350,-37.5812027,143.8699577,False,2,2,5,house,live,residential,585.0,7.16,3.91,1.38,3.02
Langwarrin,3910,-38.1623347,145.2047877,False,2,3,2,house,live,residential,630.0,11.11,8.7,2.15,3.43
Avondale Heights,3034,-37.7513182,144.8577164,False,1,3,4,house,live,residential,575.0,11.45,7.86,1.7,3.96
Reservoir,3073,-37.7242029,145.0117259,False,1,2,1,house,live,residential,490.0,3.77,1.61,1.26,4.5
Kings Park,3021,-37.7349024,144.7676416,False,1,3,2,house,live,residential,450.0,6.09,3.29,0.18,0.65
Melbourne,3000,-37.8147019,144.9542282,False,2,2,0,apartmentUnitFlat,live,residential,720.0,1.49,0.64,0.43,1.05
Sebastopol,3356,-37.5940205,143.838286,False,1,3,4,house,live,residential,435.0,10.0,5.29,0.97,3.11
Tarneit,3029,-37.8338544,144.6695395,False,2,4,2,house,live,residential,560.0,5.62,2.94,0.34,0.82
Sydenham,3037,-37.6984127,144.7634629,False,2,4,1,house,live,residential,530.0,3.51,1.43,0.6,2.37
Truganina,3029,-37.8409244,144.7271799,False,2,4,2,house,live,residential,590.0,6.59,3.58,0.56,1.27
Clayton South,3169,-37.931007,145.1278853,False,2,2,1,apartmentUnitFlat,live,residential,580.0,2.14,1.1,1.24,2.79
Footscray,3011,-37.8000429,144.9082015,False,2,2,0,apartmentUnitFlat,live,residential,595.0,1.72,0.61,0.33,0.8
Doncaster,3108,-37.7903907,145.1236165,False,1,3,1,house,live,residential,550.0,8.23,4.25,1.17,3.22
Richmond,3121,-37.8165509,145.0038323,False,2,3,2,house,live,residential,950.0,4.04,1.48,0.14,0.41
Tatura,3616,-36.4374985,145.2229646,False,1,3,2,house,live,residential,435.0,13.97,15.78,0.43,0.77
Avoca,3467,-37.0991886,143.4774505,False,1,2,1,house,live,residential,330.0,25.79,28.01,1.84,3.06
Elwood,3184,-37.885826,144.9870232,False,1,2,1,apartmentUnitFlat,live,residential,750.0,4.49,1.82,0.74,1.78
Thornhill Park,3335,-37.704807,144.6224079,False,2,4,2,house,live,residential,500.0,7.5,5.41,1.97,4.17
Melton South,3338,-37.6965773,144.5666975,False,1,4,1,house,live,residential,440.0,4.1,1.78,0.7,1.59
Doncaster East,3109,-37.7833198,145.1659083,False,1,3,3,house,live,residential,600.0,9.58,5.16,0.74,1.42
Ascot,3551,-36.7008196,144.3247005,False,2,3,2,house,live,residential,550.0,3.79,0.97,1.6,4.86
Melbourne,3000,-37.8154878,144.9542238,False,1,2,0,apartmentUnitFlat,live,residential,550.0,2.65,1.02,0.81,2.22
Alfredton,3350,-37.5566556,143.8170098,False,1,4,0,house,live,residential,430.0,5.04,2.75,0.7,1.71
Port Melbourne,3207,-37.8338579,144.9455057,False,2,3,0,house,live,residential,925.0,5.76,3.01,1.03,1.89
Curlewis,3222,-38.16072680000001,144.5477657,False,2,4,2,house,live,residential,670.0,22.54,20.49,2.72,4.11
Strathfieldsaye,3551,-36.8097758,144.3550209,False,2,4,2,house,live,residential,590.0,17.57,9.82,1.55,5.19
Altona Meadows,3028,-37.8837978,144.7844018,False,2,3,2,house,live,residential,620.0,5.75,3.53,0.47,1.13
Mickleham,3064,-37.5467007,144.8855056,False,2,4,2,house,live,residential,560.0,14.3,9.44,3.06,5.22
Newcomb,3219,-38.1621906,144.3970733,False,1,3,1,house,live,residential,470.0,7.5,4.69,0.58,1.46
Frankston,3199,-38.1579652,145.1597182,False,2,3,3,house,live,residential,650.0,9.54,2.38,2.06,6.78
Mount Duneed,3217,-38.2184069,144.3209603,False,2,4,2,house,live,residential,600.0,8.34,4.57,1.44,4.04
Reservoir,3073,-37.7085306,144.9934784,False,2,3,1,house,live,residential,650.0,5.48,2.02,2.01,5.46
Lucas,3350,-37.5532138,143.7834468,False,4,4,2,house,live,residential,550.0,10.31,6.72,1.41,2.18
Charlemont,3217,-38.214272,144.3557042,False,2,4,2,house,live,residential,530.0,5.77,3.49,0.99,2.56
Thornbury,3071,-37.7588871,145.0233082,False,1,2,1,apartmentUnitFlat,live,residential,410.0,6.39,2.88,0.82,2.22
Brunswick West,3055,-37.760958,144.942971,False,1,1,1,apartmentUnitFlat,live,residential,450.0,3.62,2.11,0.31,0.73
Southbank,3006,-37.8223284,144.9652936,False,2,2,0,apartmentUnitFlat,live,residential,840.0,3.45,1.24,1.02,2.6
Southbank,3006,-37.8233724,144.9643396,False,1,1,1,apartmentUnitFlat,live,residential,530.0,3.78,1.29,1.0,2.7
Southbank,3006,-37.82943119999999,144.9692631,False,1,1,0,apartmentUnitFlat,live,residential,550.0,2.98,1.5,0.61,1.9
West Melbourne,3003,-37.81058609999999,144.9505353,False,2,2,0,apartmentUnitFlat,live,residential,820.0,2.08,0.87,0.61,1.37
Hoppers Crossing,3029,-37.8806501,144.6848303,False,1,3,1,house,live,residential,490.0,4.39,2.28,0.49,1.11
Narre Warren South,3805,-38.0555377,145.2858021,False,2,3,2,house,live,residential,660.0,9.14,5.48,0.98,2.28
Port Melbourne,3207,-37.8317372,144.9428743,False,2,2,1,apartmentUnitFlat,live,residential,650.0,5.2,2.77,0.79,1.44
St Albans,3021,-37.7338117,144.8168636,False,1,3,4,house,live,residential,470.0,5.64,2.74,0.49,1.49
St Kilda East,3183,-37.8623798,144.9926177,False,2,3,1,house,live,residential,1000.0,3.86,1.16,0.54,1.91
Seddon,3011,-37.8040783,144.8955413,False,1,2,0,house,live,residential,600.0,1.66,0.6,0.69,2.02
Werribee,3030,-37.8929216,144.6420874,False,1,2,1,apartmentUnitFlat,live,residential,420.0,5.75,3.08,0.51,1.04
Fitzroy,3065,-37.7947233,144.9770895,False,1,2,1,house,live,residential,730.0,6.1,2.31,0.83,2.48
Hamilton,3300,-37.7366176,142.0342546,False,1,2,1,apartmentUnitFlat,live,residential,290.0,76.87,99.64,1.51,2.26
Melbourne,3000,-37.8115806,144.9602845,False,1,1,0,apartmentUnitFlat,live,residential,470.0,1.32,0.48,0.69,1.81
Mentone,3194,-37.9874924,145.0575752,False,1,2,0,apartmentUnitFlat,live,residential,600.0,3.55,1.75,1.34,2.12
Manor Lakes,3024,-37.856688,144.5894483,False,2,4,2,house,live,residential,500.0,4.56,2.8,2.83,4.09
Surrey Hills,3127,-37.8256028,145.0907486,False,2,3,2,apartmentUnitFlat,live,residential,800.0,0.6,0.25,0.95,1.9
Truganina,3029,-37.8154464,144.7173614,False,2,4,2,house,live,residential,600.0,7.82,4.43,3.81,6.47
Melbourne,3000,-37.8085172,144.9696287,False,2,2,1,apartmentUnitFlat,live,residential,1000.0,1.39,0.64,0.34,0.74
Nunawading,3131,-37.8111717,145.175547,False,1,2,1,apartmentUnitFlat,live,residential,525.0,5.34,1.95,1.07,2.18
Melbourne,3000,-37.8120109,144.9700015,False,1,2,1,apartmentUnitFlat,live,residential,720.0,0.73,0.3,0.12,0.32
Highton,3216,-38.1834644,144.3161684,False,2,3,2,house,live,residential,695.0,6.76,4.33,0.45,0.72
Avondale Heights,3034,-37.75816409999999,144.8627947,False,2,4,2,house,live,residential,650.0,15.0,7.35,0.02,0.1
Norlane,3214,-38.0927493,144.3463732,False,2,3,2,house,live,residential,450.0,4.88,2.81,2.8,4.73
Brunswick West,3055,-37.760958,144.942971,False,1,2,1,apartmentUnitFlat,live,residential,500.0,3.62,2.11,0.31,0.73
Reservoir,3073,-37.73012780000001,145.0128955,False,2,2,2,townhouse,live,residential,620.0,4.69,1.45,0.3,0.98
Melbourne,3000,-37.8183759,144.9554361,False,1,2,0,apartmentUnitFlat,live,residential,700.0,2.77,1.21,1.04,2.52
South Geelong,3220,-38.1617846,144.358956,False,1,3,0,house,live,residential,480.0,1.45,0.58,0.7,1.64
Whittington,3219,-38.17905320000001,144.3847088,False,1,3,4,house,live,residential,470.0,7.6,4.77,0.57,2.2
Melbourne,3000,-37.8122723,144.9611337,False,2,3,0,apartmentUnitFlat,live,residential,1200.0,1.94,0.66,0.87,2.43
Skenes Creek,3233,-38.7210457,143.7148308,False,2,3,2,house,live,residential,550.0,61.35,56.06,6.7,9.23
Reservoir,3073,-37.7146359,144.9994394,False,1,2,1,townhouse,live,residential,520.0,2.13,0.8,0.79,2.11
Mount Duneed,3217,-38.2158177,144.3326892,False,2,4,2,house,live,residential,500.0,7.47,4.63,1.89,3.77
Trentham,3458,-37.3944629,144.3224088,False,2,3,3,house,live,residential,595.0,21.67,21.04,1.07,1.87
Reservoir,3073,-37.7301104,145.0131097,False,2,2,2,townhouse,live,residential,610.0,4.7,1.45,0.3,1.0
Flemington,3031,-37.7867825,144.9213168,False,1,1,1,apartmentUnitFlat,live,residential,575.0,2.0,0.86,0.62,1.16
Northcote,3070,-37.7731374,145.0110848,False,2,2,1,apartmentUnitFlat,live,residential,630.0,2.52,0.86,1.05,2.04
Armstrong Creek,3217,-38.2286267,144.3491409,False,2,4,2,house,live,residential,540.0,10.15,4.64,1.73,4.21
Mornington,3931,-38.243208,145.040264,False,1,2,2,apartmentUnitFlat,live,residential,600.0,16.66,14.77,2.19,3.74
Melbourne,3000,-37.8150105,144.9534188,False,2,2,0,apartmentUnitFlat,live,residential,650.0,2.17,0.86,0.66,1.74
Carlton,3053,-37.8061605,144.9619,False,1,2,0,apartmentUnitFlat,live,residential,650.0,2.54,1.01,0.69,1.77
Keysborough,3173,-38.0124383,145.1583855,False,3,3,2,townhouse,live,residential,730.0,9.99,6.76,0.57,1.04
Docklands,3008,-37.8196783,144.9451215,False,1,1,0,apartmentUnitFlat,live,residential,520.0,1.6,0.58,1.23,3.14
Derrimut,3026,-37.7915132,144.7588944,False,2,3,2,house,live,residential,520.0,5.73,3.33,0.54,1.28
Melbourne,3000,-37.8141904,144.952579,False,1,1,0,apartmentUnitFlat,live,residential,650.0,1.98,0.64,0.38,1.27
Balwyn,3103,-37.8044483,145.0887193,False,1,2,1,apartmentUnitFlat,live,residential,620.0,5.26,3.0,0.79,1.21
Nar Nar Goon,3812,-38.0580601,145.5497663,False,1,4,0,house,live,residential,730.0,9.97,5.0,4.49,9.13
Melbourne,3000,-37.8110874,144.9689441,False,1,1,0,apartmentUnitFlat,live,residential,495.0,2.08,0.8,0.5,1.43
Armstrong Creek,3217,-38.2436157,144.3466511,False,2,4,4,house,live,residential,500.0,10.81,7.11,2.46,3.96
Reservoir,3073,-37.7302119,145.0132401,False,1,2,2,townhouse,live,residential,620.0,4.67,1.44,0.29,0.96
Cheltenham,3192,-37.9564545,145.0714981,False,1,3,2,house,live,residential,695.0,6.06,3.06,0.49,1.36
Donvale,3111,-37.7992847,145.1814777,False,2,3,2,townhouse,live,residential,730.0,4.79,2.82,1.47,2.31
Tarneit,3029,-37.8058164,144.6956052,False,2,3,2,townhouse,live,residential,530.0,6.05,3.91,3.06,5.59
West Melbourne,3003,-37.8104958,144.9499867,False,1,3,1,apartmentUnitFlat,live,residential,650.0,2.38,0.97,0.71,1.67
Parkville,3052,-37.7829335,144.9575056,False,2,3,1,house,live,residential,2150.0,2.12,0.79,1.64,4.12
Seabrook,3028,-37.8862081,144.7625102,False,2,5,2,house,live,residential,600.0,6.18,2.78,1.3,2.87
Thomastown,3074,-37.6815781,145.0211497,False,1,2,1,apartmentUnitFlat,live,residential,450.0,3.28,1.29,0.44,1.57
Craigieburn,3064,-37.5893951,144.9160516,False,2,3,2,townhouse,live,residential,520.0,7.58,4.27,1.79,3.85
Deanside,3336,-37.72659530000001,144.7065052,False,2,3,2,house,live,residential,540.0,10.74,9.0,3.16,4.57
Brunswick,3056,-37.7560409,144.9601612,False,1,2,1,apartmentUnitFlat,live,residential,600.0,1.2,0.41,0.81,2.23
Mortlake,3272,-38.0752195,142.804108,False,2,3,3,house,live,residential,420.0,20.5,24.46,0.92,2.04
Tarneit,3029,-37.8163823,144.6652672,False,2,3,2,townhouse,live,residential,530.0,7.39,4.92,2.64,4.75
Sebastopol,3356,-37.6028248,143.841629,False,2,3,1,apartmentUnitFlat,live,residential,390.0,10.15,6.18,0.38,0.55
Altona Meadows,3028,-37.8785139,144.7746457,False,2,5,2,house,live,residential,550.0,5.87,2.76,1.52,3.5
Coburg North,3058,-37.7279296,144.979786,False,2,3,1,house,live,residential,650.0,6.75,2.97,0.8,2.38
Malvern East,3145,-37.8836956,145.0688945,False,2,3,3,house,live,residential,850.0,1.78,0.78,0.78,1.86
Wantirna South,3152,-37.865306,145.2530085,False,2,3,2,townhouse,live,residential,590.0,6.42,3.86,1.01,2.62
Mildura,3500,-34.2078202,142.1141061,False,2,4,2,house,live,residential,650.0,162.65,236.39,2.36,4.73
Yarraville,3013,-37.8235555,144.8844477,False,2,2,1,apartmentUnitFlat,live,residential,590.0,2.76,1.5,0.97,2.14
Dromana,3936,-38.329854,144.9824927,False,2,4,1,house,live,residential,700.0,19.63,19.78,4.2,5.36
Albion,3020,-37.7833763,144.816387,False,1,3,1,townhouse,live,residential,480.0,3.41,1.39,0.42,1.42
Melbourne,3004,-37.83906229999999,144.9744055,False,1,1,0,apartmentUnitFlat,live,residential,580.0,4.1,2.25,0.46,1.17
Melbourne,3000,-37.8122683,144.9582693,False,1,1,0,apartmentUnitFlat,live,residential,470.0,1.4,0.5,0.71,1.89
North Melbourne,3051,-37.8006456,144.9556249,False,1,1,0,apartmentUnitFlat,live,residential,550.0,4.32,1.79,0.79,2.07
Heidelberg Heights,3081,-37.7369159,145.051932,False,1,2,1,townhouse,live,residential,520.0,5.08,2.82,1.75,3.14
North Melbourne,3051,-37.8004241,144.9544333,False,1,2,1,apartmentUnitFlat,live,residential,600.0,3.87,1.59,0.59,1.62
Point Cook,3030,-37.90844980000001,144.7197498,False,2,2,1,townhouse,live,residential,480.0,9.72,5.97,1.67,2.99
Reservoir,3073,-37.708136,145.014455,False,1,2,1,apartmentUnitFlat,live,residential,450.0,1.96,1.27,1.28,2.55
Seaholme,3018,-37.8682836,144.8389385,False,2,3,2,townhouse,live,residential,660.0,0.44,0.18,0.81,1.54
Kalkallo,3064,-37.5289825,144.9653991,False,2,3,2,house,live,residential,470.0,8.01,4.05,1.8,4.09
Melton South,3338,-37.713391,144.589645,False,2,3,1,house,live,residential,440.0,3.94,1.86,0.44,1.19
Glen Waverley,3150,-37.8847431,145.1881081,False,2,4,2,house,live,residential,750.0,8.04,2.7,0.83,3.31
Toorak,3142,-37.8434768,145.0145359,False,1,1,1,apartmentUnitFlat,live,residential,410.0,2.12,0.94,0.73,1.7
Mitcham,3132,-37.8175563,145.1994146,False,1,2,1,apartmentUnitFlat,live,residential,560.0,2.32,0.97,1.0,2.27
